node_id,x,y,z,module,root_id
29774,722432,138560,115800,8,720575940639140329
29775,590808,320960,59320,5,720575940639142116
29776,438637,143797,75573,4,720575940639143256
29777,387132,164742,146580,12,720575940639150013
29778,382106,141056,133540,12,720575940639151987
29779,560468,168428,172547,18,720575940639153752
29780,637640,174356,143760,14,720575940639157968
29781,630284,166880,143760,14,720575940639158480
29782,375964,126284,206000,12,720575940639158912
29783,601699,111549,127840,8,720575940639160408
29784,599656,161416,163920,10,720575940639160920
29785,608097,218003,216733,11,720575940639161472
29786,413628,133344,154240,12,720575940639161552
29787,588460,212452,199200,26,720575940639161661
29788,670582,198402,58580,2,720575940639161763
29789,341206,138144,199900,60,720575940639163264
29790,653818,139444,145620,15,720575940639164323
29791,337621,184236,128747,3,720575940639167139
29792,455049,90729,118160,20,720575940639171044
29793,722336,137024,128520,17,720575940639172304
29794,633360,169312,143720,14,720575940639172560
29795,672658,163338,124260,8,720575940639173173
29796,369984,146368,141880,20,720575940639174845
29797,699698,199538,107600,8,720575940639175869
29798,513152,361312,183280,20,720575940639177891
29799,344300,118428,165200,12,720575940639179709
29800,582312,220604,102120,1,720575940639179891
29801,529318,123822,45940,8,720575940639180963
29802,708790,168922,138620,8,720575940639181365
29803,415232,177318,74800,16,720575940639182424
29804,354992,157812,154600,12,720575940639183805
29805,313216,134176,171840,11,720575940639183824
29806,431204,184624,53480,17,720575940639184361
29807,429336,156673,206560,13,720575940639188046
29808,360116,166584,211320,12,720575940639191017
29809,422252,207555,101220,3,720575940639193216
29810,356661,266009,129213,3,720575940639193577
29811,653952,306080,76880,11,720575940639193833
29812,673760,201888,195040,28,720575940639194165
29813,699776,291744,64360,2,720575940639195088
29814,386716,177320,90960,12,720575940639195189
29815,388218,165418,110240,3,720575940639195625
29816,429792,165728,227760,13,720575940639197262
29817,452085,316035,115547,9,720575940639198397
29818,713056,141824,102480,8,720575940639199797
29819,575392,296448,42840,1,720575940639201764
29820,593008,263904,73620,8,720575940639202467
29821,637860,171792,143760,14,720575940639202532
29822,711388,184392,110520,8,720575940639204661
29823,680102,298764,86620,2,720575940639204669
29824,610016,269000,86787,21,720575940639205198
29825,626216,327182,76794,7,720575940639206077
29826,733042,158446,122000,8,720575940639209013
29827,623600,197912,28920,40,720575940639209461
29828,704284,145302,156920,14,720575940639210072
29829,541888,201440,37280,11,720575940639210724
29830,470944,117888,185680,13,720575940639212632
29831,470057,182902,88750,19,720575940639214655
29832,638924,179376,143760,14,720575940639218165
29833,364600,158448,210440,12,720575940639219253
29834,394592,211172,108608,31,720575940639220550
29835,364327,188673,110227,3,720575940639223524
29836,583616,168976,181380,4,720575940639226084
29837,574032,308742,91660,7,720575940639227224
29838,575392,93568,138280,2,720575940639230286
29839,675700,144264,147000,8,720575940639230692
29840,431794,194322,86320,19,720575940639234367
29841,449578,307804,155860,26,720575940639235300
29842,435062,190096,84820,19,720575940639239908
29843,610573,282948,76173,21,720575940639241279
29844,600704,213888,209240,24,720575940639245264
29845,431120,254972,112920,11,720575940639246662
29846,378374,186374,99740,3,720575940639256704
29847,656238,199890,187500,2,720575940639257077
29848,630780,180316,143760,14,720575940639258613
29849,670242,150094,76180,2,720575940639263616
29850,699788,193380,124000,8,720575940639264245
29851,456346,117710,182260,13,720575940639267406
29852,614012,332516,190520,11,720575940639268771
29853,407264,316832,143960,7,720575940639274147
29854,626100,181264,143760,14,720575940639274574
29855,709963,170341,116240,8,720575940639277119
29856,623628,176332,143760,14,720575940639278325
29857,484530,190826,140596,19,720575940639278399
29858,621222,327158,183760,1,720575940639278781
29859,566267,191531,160933,17,720575940639279679
29860,487508,179348,186120,3,720575940639284608
29861,686408,178916,102360,8,720575940639285493
29862,687172,179184,102400,8,720575940639285749
29863,441927,344641,121767,7,720575940639285949
29864,632924,179300,143760,14,720575940639286606
29865,319616,215008,112600,3,720575940639290019
29866,563081,299961,53293,4,720575940639292800
29867,560176,293724,58860,10,720575940639293312
29868,462256,113565,153853,20,720575940639301027
29869,586880,157280,204760,10,720575940639308752
29870,431188,156244,174800,13,720575940639309390
29871,427680,107616,192960,13,720575940639309902
29872,565288,252308,84760,17,720575940639322752
29873,376504,177792,97900,31,720575940639325941
29874,460046,122090,180980,13,720575940639328128
29875,448420,126876,198340,13,720575940639328640
29876,628076,158545,159213,31,720575940639331829
29877,370752,289849,126424,3,720575940639332480
29878,497984,123370,93000,15,720575940639337344
29879,601230,235577,41133,14,720575940639337461
29880,619536,330843,92800,7,720575940639339829
29881,455617,255986,73810,12,720575940639341987
29882,664448,148533,87227,2,720575940639346485
29883,384576,204584,176600,12,720575940639349053
29884,384112,227046,192348,3,720575940639352483
29885,675776,321152,89760,2,720575940639352565
29886,363309,196366,133728,3,720575940639355008
29887,584664,140880,53980,13,720575940639358579
29888,358953,208019,106104,3,720575940639360384
29889,723072,221248,72160,28,720575940639366478
29890,698256,189256,121160,8,720575940639368270
29891,629685,174641,50187,4,720575940639368782
29892,445818,84222,106800,10,720575940639369587
29893,353312,195200,170360,44,720575940639370062
29894,479072,87072,146880,10,720575940639374707
29895,322784,139040,190400,15,720575940639374909
29896,583804,133508,133040,2,720575940639376512
29897,329024,163616,135880,4,720575940639378547
29898,415904,115200,201240,13,720575940639381363
29899,353122,219398,101830,3,720575940639381838
29900,318720,192608,145840,12,720575940639382691
29901,445308,258743,88693,44,720575940639384947
29902,481947,202181,221707,18,720575940639390323
29903,691320,230600,85480,23,720575940639391104
29904,406523,140981,193627,4,720575940639392115
29905,427442,137338,145220,4,720575940639396467
29906,431372,149852,176240,10,720575940639397491
29907,565920,157488,172880,6,720575940639400307
29908,573123,159069,160213,6,720575940639404416
29909,725216,204800,111680,8,720575940639405629
29910,635192,152760,173740,14,720575940639409315
29911,365816,297988,128640,3,720575940639409627
29912,645932,153320,172920,6,720575940639410291
29913,724728,175832,151280,2,720575940639410384
29914,376734,189108,192700,11,720575940639413749
29915,539962,159482,169080,11,720575940639414144
29916,579808,196112,145960,1,720575940639417432
29917,639372,170736,143760,14,720575940639417459
29918,684140,193832,101520,2,720575940639417728
29919,543697,285996,64720,17,720575940639420032
29920,690104,230480,85480,2,720575940639420624
29921,651956,190016,201500,23,720575940639420800
29922,610294,332346,100520,46,720575940639421043
29923,697522,240176,74740,21,720575940639421299
29924,451204,168180,218040,13,720575940639421555
29925,451772,184156,98880,19,720575940639426293
29926,439114,183174,85700,19,720575940639426805
29927,462480,154530,186000,4,720575940639428515
29928,461763,280381,117907,11,720575940639432782
29929,632159,293427,100540,18,720575940639434318
29930,435703,165656,45933,16,720575940639434611
29931,650828,321850,103060,21,720575940639436021
29932,663373,183147,68813,23,720575940639438208
29933,386144,192832,76520,10,720575940639440885
29934,430660,192788,92280,36,720575940639441141
29935,424320,122816,199880,13,720575940639441653
29936,590368,362528,96800,1,720575940639454848
29937,502944,126656,174360,17,720575940639455477
29938,529252,129753,68183,4,720575940639465075
29939,501952,344160,207960,11,720575940639467136
29940,548960,134720,168880,6,720575940639468789
29941,605312,207148,191640,15,720575940639473141
29942,570862,148620,177900,6,720575940639473909
29943,613298,276394,62947,8,720575940639479366
29944,388480,152064,214600,13,720575940639483125
29945,475017,153193,188160,4,720575940639483776
29946,527520,123168,138560,11,720575940639484917
29947,404000,119104,95640,12,720575940639485016
29948,365724,246364,136133,3,720575940639485312
29949,369021,212584,190187,3,720575940639494528
29950,723488,131520,139360,8,720575940639497277
29951,410784,115648,193520,13,720575940639497789
29952,495508,150892,113333,4,720575940639504768
29953,690708,182424,84400,4,720575940639505792
29954,633628,171464,143760,14,720575940639506749
29955,600237,328381,153200,4,720575940639512192
29956,623100,168508,143760,14,720575940639515965
29957,539424,107328,54960,1,720575940639533008
29958,639700,171900,143760,14,720575940639534451
29959,412768,114400,199920,13,720575940639534909
29960,638120,167584,143760,14,720575940639537213
29961,678048,286284,135540,8,720575940639541838
29962,588700,206052,23280,5,720575940639542691
29963,636056,175908,143760,14,720575940639543715
29964,668768,203872,194520,11,720575940639547982
29965,623176,168272,143760,14,720575940639554675
29966,609428,192560,60960,4,720575940639556467
29967,493478,223868,58800,10,720575940639561680
29968,461163,139316,47147,13,720575940639566406
29969,680384,208544,43280,2,720575940639574261
29970,591086,210474,206080,3,720575940639574899
29971,362064,284632,117280,3,720575940639578958
29972,381672,159712,148920,12,720575940639588184
29973,637852,168364,143760,14,720575940639588723
29974,526760,208860,109960,6,720575940639590528
29975,446735,296797,134760,11,720575940639591246
29976,640316,174096,143720,14,720575940639593587
29977,342208,142336,132280,12,720575940639594355
29978,446356,267640,67900,12,720575940639594611
29979,492072,159536,179480,6,720575940639596507
29980,513376,111488,42920,1,720575940639598909
29981,560280,163218,155600,6,720575940639598963
29982,459860,236684,130320,1,720575940639599323
29983,679944,163992,182040,8,720575940639613043
29984,446816,184144,215980,24,720575940639621702
29985,471976,324965,191387,1,720575940639621760
29986,553660,172412,183040,19,720575940639622272
29987,426336,166452,174800,13,720575940639624253
29988,332608,153888,135880,4,720575940639624307
29989,396966,122292,193060,3,720575940639624509
29990,622464,338912,73520,11,720575940639625635
29991,632306,208876,37660,4,720575940639626310
29992,366873,237225,107907,3,720575940639628870
29993,511364,328716,200840,1,720575940639630325
29994,618980,283702,81210,18,720575940639638086
29995,487862,164408,191500,10,720575940639642531
29996,711660,188200,110560,8,720575940639645757
29997,440462,117220,79580,16,720575940639649094
29998,382360,226246,181943,2,720575940639649350
29999,665810,222078,185480,2,720575940639651536
30000,504682,333710,209940,18,720575940639654352
30001,444772,109880,143760,27,720575940639656949
30002,638456,176363,50120,16,720575940639659427
30003,360308,117244,178360,13,720575940639661939
30004,511360,358016,165320,7,720575940639662069
30005,719628,172848,115720,2,720575940639663824
30006,591060,194380,167360,1,720575940639666395
30007,696630,277270,86980,8,720575940639668541
30008,601769,244973,43013,14,720575940639669592
30009,334833,151051,163253,12,720575940639672192
30010,465812,326233,176747,20,720575940639672893
30011,369788,159034,170000,12,720575940639673715
30012,674420,123356,155320,8,720575940639675088
30013,700600,160438,141200,8,720575940639676019
30014,732608,163040,107800,8,720575940639680371
30015,459817,235916,62000,13,720575940639680957
30016,549024,137984,162800,8,720575940639681907
30017,732064,141120,129840,4,720575940639683389
30018,330624,159136,206760,12,720575940639684413
30019,427756,162672,174800,13,720575940639684440
30020,640116,178564,143760,14,720575940639684515
30021,588944,143636,42720,4,720575940639684696
30022,680624,165724,182040,8,720575940639685437
30023,628460,167136,143760,14,720575940639686232
30024,639656,170936,143760,14,720575940639686488
30025,713808,206080,92280,28,720575940639686973
30026,351200,168520,191520,62,720575940639687027
30027,509568,358528,175160,20,720575940639688064
30028,629932,178632,143760,14,720575940639688611
30029,685837,157544,150453,38,720575940639691635
30030,624572,154852,159400,20,720575940639692251
30031,702736,152596,157320,8,720575940639692605
30032,422940,189424,163240,3,720575940639692888
30033,484658,194594,203760,6,720575940639693008
30034,332692,180508,143960,35,720575940639693373
30035,402263,296784,132960,21,720575940639695568
30036,421182,203334,90880,21,720575940639696080
30037,411533,251302,64853,21,720575940639696755
30038,558112,288128,60360,14,720575940639697827
30039,381164,184956,92280,24,720575940639700688
30040,492424,285862,102900,18,720575940639700797
30041,456520,169814,90424,6,720575940639702435
30042,620378,313379,46640,7,720575940639705808
30043,568044,159321,151780,6,720575940639710883
30044,464214,150492,186060,4,720575940639710928
30045,373008,152548,192680,12,720575940639711037
30046,605708,345816,77800,11,720575940639715024
30047,406016,248928,64600,11,720575940639715061
30048,584837,146482,159256,15,720575940639718453
30049,417080,123804,136960,12,720575940639725885
30050,650808,214664,35860,4,720575940639725987
30051,631908,178128,143760,14,720575940639726555
30052,633288,176196,143760,14,720575940639727067
30053,623808,168960,143760,14,720575940639727861
30054,434876,159660,189720,13,720575940639728984
30055,472160,154208,211960,13,720575940639730851
30056,339192,179108,148760,12,720575940639731363
30057,626260,165948,143760,14,720575940639733211
30058,345648,141608,151320,12,720575940639733923
30059,660656,123232,105360,8,720575940639735613
30060,597472,234496,199300,11,720575940639736272
30061,410144,214646,178340,9,720575940639742067
30062,602610,259159,76154,18,720575940639747235
30063,666752,184320,202520,16,720575940639747469
30064,337848,222826,118580,1,720575940639748686
30065,718631,155213,114200,8,720575940639748816
30066,609988,144986,157360,14,720575940639749109
30067,376998,115896,167340,4,720575940639751376
30068,657972,161928,114440,8,720575940639751843
30069,357368,156396,153560,12,720575940639753635
30070,396928,86752,144520,12,720575940639755984
30071,448807,325913,58627,7,720575940639756093
30072,507314,190396,149360,11,720575940639758909
30073,437099,282229,106013,3,720575940639762291
30074,347516,281372,125520,3,720575940639767693
30075,426229,326169,113490,7,720575940639769715
30076,673720,179400,196760,22,720575940639769997
30077,610584,341330,87578,7,720575940639773091
30078,695027,177936,60067,8,720575940639776088
30079,336433,182988,113890,3,720575940639776829
30080,570196,95032,139400,20,720575940639778904
30081,547319,123849,132170,9,720575940639781027
30082,464556,92284,141240,17,720575940639782864
30083,588340,189512,173560,17,720575940639782875
30084,418624,323776,168800,7,720575940639785379
30085,432943,315840,84800,7,720575940639786915
30086,643834,209660,198120,23,720575940639787661
30087,439882,322560,98760,7,720575940639787683
30088,361992,113772,191440,20,720575940639791067
30089,719040,151972,111120,3,720575940639806296
30090,516868,130373,39573,10,720575940639807285
30091,517136,353348,192480,21,720575940639811469
30092,496060,196582,124040,17,720575940639812304
30093,540694,116142,38740,15,720575940639812661
30094,442016,312192,85720,20,720575940639813365
30095,440908,130716,126560,4,720575940639816667
30096,483012,102480,95000,12,720575940639822755
30097,592992,333152,40880,7,720575940639826339
30098,611838,195786,190480,5,720575940639826640
30099,673008,150108,167580,8,720575940639827765
30100,498668,105308,68840,12,720575940639828595
30101,429527,321394,111887,7,720575940639831459
30102,565294,126092,138280,9,720575940639832192
30103,408928,170688,225320,13,720575940639836288
30104,593888,100329,133672,23,720575940639837648
30105,699294,169001,98390,2,720575940639838005
30106,542560,332480,218880,46,720575940639839733
30107,694128,163156,114600,38,720575940639842101
30108,580116,196492,167160,15,720575940639843803
30109,714176,202816,68280,8,720575940639844597
30110,584572,208052,176600,5,720575940639845504
30111,628992,181912,143760,14,720575940639846488
30112,444480,170848,227560,13,720575940639859840
30113,686380,223560,63680,2,720575940639859920
30114,423176,153640,220560,13,720575940639860096
30115,597664,293312,47400,6,720575940639861301
30116,672915,304536,82400,2,720575940639864016
30117,388352,122272,204920,13,720575940639868288
30118,451141,256230,71440,13,720575940639878589
30119,634076,167872,143760,14,720575940639881600
30120,618424,264532,95280,28,720575940639887757
30121,483968,107808,175080,13,720575940639889141
30122,390024,126764,183800,12,720575940639891288
30123,411552,293536,67880,13,720575940639892413
30124,679708,166276,182080,8,720575940639892824
30125,686404,281280,102140,2,720575940639900213
30126,485860,195543,131093,5,720575940639901006
30127,374332,142412,189780,11,720575940639903165
30128,620352,171992,171480,14,720575940639903696
30129,426496,162648,174800,13,720575940639905232
30130,463968,140848,168760,17,720575940639910363
30131,657489,143915,109560,8,720575940639910488
30132,455034,154926,210216,13,720575940639911888
30133,695792,157264,181560,8,720575940639915096
30134,397052,132946,173220,12,720575940639915864
30135,511392,119270,58520,5,720575940639916416
30136,684776,166164,108920,14,720575940639917400
30137,509790,164006,112420,17,720575940639924176
30138,354188,166616,113320,12,720575940639925211
30139,385223,115332,159427,10,720575940639926360
30140,535872,99712,126480,25,720575940639935963
30141,688240,274419,93240,2,720575940639938000
30142,720416,179772,114440,8,720575940639939536
30143,663442,203920,170680,4,720575940639939712
30144,456300,189628,199040,15,720575940639944155
30145,514234,161742,146160,4,720575940639944576
30146,638656,109020,154760,8,720575940639946203
30147,461375,311200,152587,20,720575940639956643
30148,484118,169900,203380,19,720575940639961653
30149,428212,157272,174800,13,720575940639964032
30150,456164,154048,99280,5,720575940639968640
30151,440832,116224,192800,13,720575940639974272
30152,450032,146904,45960,5,720575940639974363
30153,513936,142434,131920,17,720575940639978704
30154,448736,179616,220000,13,720575940639979648
30155,421960,166512,174800,13,720575940639980277
30156,630380,179316,143760,14,720575940639986048
30157,410608,239660,80380,11,720575940639987931
30158,633172,166548,143720,14,720575940639988352
30159,448352,113984,192880,13,720575940639989120
30160,390752,292736,95000,7,720575940639993819
30161,490668,147578,187480,15,720575940639994075
30162,424490,317187,79216,7,720575940639994456
30163,432544,184096,227520,13,720575940639996288
30164,593267,247013,194480,11,720575940640000464
30165,582428,196912,137680,25,720575940640002256
30166,399008,147488,213080,13,720575940640006528
30167,459983,257841,74000,12,720575940640007296
30168,488978,157714,180960,17,720575940640008400
30169,575368,207348,107080,5,720575940640010880
30170,450052,102812,159320,20,720575940640015245
30171,643008,236032,25800,14,720575940640020944
30172,415474,193582,219800,3,720575940640022157
30173,465906,185627,88440,19,720575940640026045
30174,377047,158921,150133,15,720575940640030416
30175,703616,175904,177040,8,720575940640030592
30176,705020,178483,129060,8,720575940640031360
30177,524992,116576,60200,7,720575940640032600
30178,453706,230355,59920,13,720575940640032896
30179,398160,118256,141680,12,720575940640036237
30180,316192,159848,153680,3,720575940640036480
30181,460627,181329,144853,6,720575940640039040
30182,412898,170814,85180,4,720575940640044752
30183,351128,215360,124320,3,720575940640046477
30184,469494,157256,61720,4,720575940640048768
30185,670980,130471,139720,8,720575940640049360
30186,449224,110436,161840,15,720575940640052621
30187,419596,210020,211780,11,720575940640053181
30188,595662,92976,131360,16,720575940640057589
30189,441088,200992,28640,13,720575940640060112
30190,371472,242322,146220,3,720575940640070797
30191,667132,146184,90320,8,720575940640072832
30192,673037,165586,104528,2,720575940640073600
30193,347002,150886,143020,12,720575940640078800
30194,352520,207032,109120,3,720575940640083408
30195,471060,184996,186800,1,720575940640090576
30196,339792,184932,136960,12,720575940640093056
30197,606915,277074,55533,8,720575940640094592
30198,457100,254692,158280,1,720575940640095310
30199,325184,161440,168520,12,720575940640097664
30200,484068,215536,166260,18,720575940640100440
30201,656022,212063,121060,2,720575940640111568
30202,416920,154240,223760,13,720575940640115675
30203,411104,225472,230120,29,720575940640116352
30204,410191,115148,169027,13,720575940640123008
30205,379024,169840,94600,19,720575940640124379
30206,383548,119138,182620,12,720575940640125312
30207,347859,163535,152270,12,720575940640125568
30208,375836,171602,107160,3,720575940640129408
30209,354843,254960,126013,3,720575940640130256
30210,517824,355392,203000,9,720575940640133083
30211,346640,274576,100880,3,720575940640133365
30212,537376,108448,42560,1,720575940640145115
30213,645804,275736,96880,2,720575940640147152
30214,573344,146688,182840,5,720575940640150235
30215,361104,148259,146253,12,720575940640151741
30216,361146,143114,190580,12,720575940640154240
30217,580968,208458,203560,9,720575940640157136
30218,420044,163392,174800,13,720575940640158939
30219,415904,323168,146480,7,720575940640162944
30220,607072,333024,58320,7,720575940640163517
30221,559088,195886,147620,6,720575940640164029
30222,567476,292121,66840,1,720575940640168637
30223,463258,217413,151176,3,720575940640172221
30224,656156,177106,50780,19,720575940640173646
30225,666848,315008,79640,16,720575940640175549
30226,404370,197976,177220,31,720575940640176848
30227,597479,288214,104750,16,720575940640178640
30228,703309,187337,148800,2,720575940640179790
30229,592400,200491,138027,1,720575940640180797
30230,418344,186530,182184,3,720575940640193920
30231,387821,156097,116547,3,720575940640195773
30232,679264,303424,78360,2,720575940640199357
30233,638714,206660,197900,16,720575940640204477
30234,536052,223596,53580,27,720575940640204752
30235,462611,207375,125507,1,720575940640205501
30236,385948,203167,187907,15,720575940640205520
30237,504106,131740,54840,10,720575940640205952
30238,684992,307200,81360,2,720575940640207192
30239,654380,137166,145760,8,720575940640207549
30240,415194,246802,128216,11,720575940640212669
30241,500480,197504,209960,36,720575940640224397
30242,605600,329824,59240,7,720575940640224640
30243,562536,158509,137427,6,720575940640228661
30244,650540,194780,38760,19,720575940640234203
30245,437696,249132,183860,11,720575940640238032
30246,582576,188340,173520,6,720575940640241037
30247,336314,202274,111260,3,720575940640242061
30248,423080,157140,221160,13,720575940640242896
30249,531532,197144,144480,4,720575940640244533
30250,518608,227679,141147,5,720575940640249296
30251,361824,132096,200160,12,720575940640253403
30252,528090,155740,138980,25,720575940640257152
30253,712306,189420,106860,8,720575940640258101
30254,637047,238963,28307,14,720575940640258613
30255,504928,201248,208880,36,720575940640259035
30256,431816,151128,176240,20,720575940640272013
30257,520178,133300,156680,2,720575940640272629
30258,622520,172564,143760,14,720575940640276955
30259,482740,177384,198560,15,720575940640290189
30260,629796,177540,143760,14,720575940640292571
30261,629360,86578,139500,8,720575940640294901
30262,666066,157792,94120,2,720575940640304181
30263,597573,323321,136050,1,720575940640305205
30264,563168,247575,44587,14,720575940640314190
30265,601582,143266,134880,4,720575940640316981
30266,568448,139912,174060,16,720575940640324917
30267,594255,194305,194427,1,720575940640329424
30268,421226,197160,191460,18,720575940640329635
30269,352433,173589,137760,3,720575940640333109
30270,438112,108800,183760,13,720575940640340725
30271,540524,105168,62480,1,720575940640340944
30272,562134,146168,171360,17,720575940640343029
30273,358641,176595,109720,3,720575940640344309
30274,457892,321398,53040,7,720575940640348149
30275,597824,197760,15160,5,720575940640352334
30276,508360,122919,62640,4,720575940640352821
30277,555528,330080,196640,3,720575940640353077
30278,480481,172804,169893,3,720575940640353845
30279,598379,158784,172600,10,720575940640354638
30280,536610,292841,103824,43,720575940640356149
30281,503200,216800,210800,37,720575940640359643
30282,426931,212405,46013,13,720575940640364085
30283,650392,182452,43720,40,720575940640370128
30284,583366,264024,57960,14,720575940640372021
30285,355867,270764,107293,3,720575940640372533
30286,668036,189144,60240,23,720575940640374581
30287,692320,186176,55720,8,720575940640380917
30288,594276,266062,94780,18,720575940640395317
30289,444098,236301,58293,13,720575940640398477
30290,437780,165212,221540,13,720575940640401549
30291,677691,151649,177440,4,720575940640402741
30292,398220,254268,183840,11,720575940640402829
30293,603200,261088,211560,22,720575940640404877
30294,663684,230538,34260,2,720575940640406094
30295,464512,154208,210720,13,720575940640414683
30296,600501,239016,41613,14,720575940640415859
30297,444304,147206,89100,5,720575940640420174
30298,448561,215103,192600,1,720575940640421710
30299,405915,121511,112147,3,720575940640422478
30300,612988,200252,39520,19,720575940640424589
30301,617284,204284,44000,19,720575940640424845
30302,673388,177424,60865,16,720575940640425294
30303,428823,92793,180987,20,720575940640429045
30304,493608,136508,178080,3,720575940640433037
30305,368131,145701,137940,12,720575940640433104
30306,562556,221964,67787,11,720575940640436814
30307,600710,90690,129520,20,720575940640437133
30308,694172,188904,96120,2,720575940640441808
30309,570028,304456,42560,10,720575940640443533
30310,686996,211992,155280,28,720575940640445648
30311,447040,166400,217200,13,720575940640451280
30312,477312,102400,163160,13,720575940640451536
30313,368032,126240,198720,41,720575940640456923
30314,611347,176735,73813,10,720575940640460496
30315,429861,242484,188720,3,720575940640462069
30316,467200,90816,168760,13,720575940640468725
30317,541120,370720,177640,9,720575940640469848
30318,454783,159867,93600,4,720575940640471504
30319,584896,138176,156520,8,720575940640477403
30320,594412,271326,58170,14,720575940640477603
30321,397384,135812,113800,3,720575940640485109
30322,384111,240847,172293,3,720575940640486205
30323,431594,138834,167840,17,720575940640486973
30324,633612,179636,143760,14,720575940640487669
30325,516548,235512,90000,11,720575940640491917
30326,358812,202661,88560,3,720575940640494963
30327,611536,267794,112520,2,720575940640497653
30328,416248,133720,151840,12,720575940640503949
30329,653174,304817,108520,21,720575940640507763
30330,550098,112784,53820,38,720575940640518389
30331,415657,213665,132267,21,720575940640521304
30332,560246,269832,101600,9,720575940640521936
30333,727392,189888,120800,2,720575940640524763
30334,691582,150002,130140,23,720575940640525045
30335,553485,335347,155808,1,720575940640536408
30336,601862,234592,34264,14,720575940640541091
30337,544973,284619,63613,27,720575940640547928
30338,668748,152328,179760,51,720575940640551643
30339,458116,238258,73960,13,720575940640559165
30340,358626,243154,119280,3,720575940640562651
30341,624784,180204,143760,14,720575940640566736
30342,603900,155000,33160,4,720575940640568960
30343,658932,135142,132620,15,720575940640578931
30344,531552,126176,155120,17,720575940640584077
30345,654890,220886,193700,2,720575940640584563
30346,377600,215677,176320,11,720575940640585936
30347,574826,176934,181326,17,720575940640589683
30348,460953,282055,105440,9,720575940640591056
30349,551686,125040,63331,16,720575940640596213
30350,418714,237732,108860,21,720575940640597237
30351,416224,193376,220000,1,720575940640597901
30352,383424,224832,68240,5,720575940640608219
30353,455163,336075,197427,11,720575940640613339
30354,604296,269868,113160,2,720575940640616253
30355,672104,149124,180380,8,720575940640622653
30356,606816,94368,147640,17,720575940640625115
30357,366244,197980,113420,3,720575940640631248
30358,633882,154370,164240,14,720575940640634787
30359,404386,142373,119984,38,720575940640636221
30360,452407,262175,83440,4,720575940640639293
30361,534208,125344,37200,27,720575940640643536
30362,729440,179808,88120,2,720575940640645584
30363,652641,218946,188540,2,720575940640645621
30364,482765,290640,63720,10,720575940640645949
30365,630212,146506,164480,14,720575940640646864
30366,454028,308673,140970,1,720575940640652752
30367,383876,170035,106210,24,720575940640660029
30368,596800,118784,153080,5,720575940640663949
30369,371870,280120,125000,21,720575940640665917
30370,608416,238571,174235,24,720575940640673341
30371,360968,285980,124920,3,720575940640675389
30372,571092,325104,138800,11,720575940640676413
30373,406418,214371,183360,3,720575940640678352
30374,545696,332704,217320,11,720575940640679821
30375,591220,336342,120220,50,720575940640686837
30376,640852,173072,143800,14,720575940640688336
30377,635820,178224,143760,14,720575940640688592
30378,565344,365376,106960,1,720575940640696027
30379,566048,156864,172880,20,720575940640696539
30380,485238,213095,37540,13,720575940640697808
30381,500650,164930,162180,6,720575940640698064
30382,689384,203404,107800,2,720575940640714192
30383,701254,176414,124480,8,720575940640728179
30384,713736,180778,123480,8,720575940640732112
30385,352712,217656,124320,3,720575940640733325
30386,450688,100832,185440,13,720575940640735629
30387,714058,164474,129216,2,720575940640736208
30388,485383,129333,155160,4,720575940640739955
30389,392176,179903,218373,29,720575940640744411
30390,315104,147712,156440,12,720575940640745424
30391,587196,160296,21400,14,720575940640747864
30392,573109,182746,131010,19,720575940640749939
30393,341056,190240,107160,3,720575940640750043
30394,349632,161024,113280,12,720575940640750221
30395,623196,173936,143760,14,720575940640756621
30396,637784,174654,52340,8,720575940640757107
30397,594098,93814,130420,16,720575940640757467
30398,352776,191896,170180,11,720575940640757888
30399,630936,178052,143760,14,720575940640758157
30400,712152,186952,110560,8,720575940640759504
30401,566492,191716,61180,19,720575940640760179
30402,344225,185237,138773,3,720575940640762275
30403,363005,181489,185613,1,720575940640763507
30404,354518,207187,174520,41,720575940640768419
30405,592896,190592,16440,4,720575940640770957
30406,720906,175722,83760,4,720575940640773595
30407,607968,319178,97600,11,720575940640779379
30408,568640,145216,178600,2,720575940640781019
30409,567424,228288,205560,19,720575940640782989
30410,549536,100896,141840,6,720575940640785267
30411,472584,268705,113390,11,720575940640788725
30412,393234,118274,170700,44,720575940640791155
30413,488752,161324,179480,10,720575940640791504
30414,688309,122083,145680,4,720575940640793251
30415,716196,177734,117220,8,720575940640794483
30416,439379,213340,150632,3,720575940640795507
30417,512384,318240,58800,27,720575940640796045
30418,562460,247488,145120,2,720575940640802675
30419,611467,252863,39720,14,720575940640803200
30420,463172,234030,33670,13,720575940640804853
30421,490700,232700,76840,4,720575940640819544
30422,475048,171066,150840,16,720575940640825688
30423,311872,151008,152800,12,720575940640825741
30424,425251,229204,55467,13,720575940640830453
30425,425124,232245,129614,3,720575940640834211
30426,593117,269142,60980,8,720575940640835672
30427,438812,130728,125620,4,720575940640839512
30428,681174,177756,171760,8,720575940640841973
30429,703754,156662,114680,8,720575940640844195
30430,498528,363136,152480,11,720575940640850317
30431,465788,126880,130740,17,720575940640850595
30432,464704,296672,217560,2,720575940640850829
30433,589860,334952,145680,1,720575940640852056
30434,441444,93459,150547,10,720575940640855384
30435,700668,176434,110336,8,720575940640855715
30436,422802,169150,224480,13,720575940640856795
30437,346636,173992,152860,12,720575940640856995
30438,612838,292040,54150,49,720575940640858019
