node_id,module,x,y,z,out_degree,pagerank,hodge,pca1,pca2,cluster
8371,8,642286,128920,59260,8,0.0002749378990354,-0.2902660134056222,-0.299697275951058,1.6856141157366011,9
8372,13,426668,158840,174800,5,0.0001012762519355,-0.1163608179728008,1.2746841087378469,-0.4814938920783814,4
8373,2,696704,274372,91360,11,0.000134290992612,-0.1528967761792259,-1.428341360209757,1.4316862553700158,3
8374,14,628800,177600,143760,12,0.0001192311753451,-0.1167678007162425,0.1175980662101619,0.7990627421073235,2
8375,14,622580,178612,143760,7,0.0001312312122436,-0.1408366006426171,0.1885539538246381,0.8287895198867641,2
8376,14,628272,178796,143760,6,8.913648598665231e-05,-0.0928758402378489,0.1492181125797685,0.8236904149410027,2
8377,2,687040,197856,51280,40,0.0003983874290875,-0.1391268359888119,-1.478966993277981,1.4701461974208696,3
8378,8,714620,139564,137600,7,8.862582645440787e-05,0.5448270058269667,-0.2570955409500615,0.7891558483049425,8
8379,3,339886,197794,112160,23,0.0017646167844755,-0.9877461778736792,0.9060563192214772,0.0441485593088664,8
8380,14,626408,180744,143760,7,0.000138900045591,-0.2215565538936965,0.2101884983853635,0.9265054145339708,2
8381,13,426816,169216,221680,9,9.073319576607823e-05,-0.1039073226411344,1.6579385165129574,-0.8397949259856213,4
8382,3,361262,259260,122800,40,0.0002246556470227,0.4556108681798797,-0.614399882830977,-1.5366062262718956,1
8383,2,647090,280370,77340,269,0.0004335550595236,0.8116281593646646,-4.455347484652268,-1.9752039003671948,6
8384,13,420178,172356,221440,5,0.0001139102763861,-0.2892652284744977,1.8018191381476292,-0.6657698765881833,4
8385,14,620192,176568,143760,3,9.670631051545416e-05,-0.1145295216264988,0.2326674641331413,0.8273677749893452,2
8386,16,382252,159984,88960,9,0.0008463649025951,0.0456650087262793,0.318304839172655,-0.3906743362627469,8
8387,14,635444,168100,143760,5,0.0001011542624715,-0.1215075389929088,0.2438658684773665,0.9169984563114552,2
8388,20,478728,287204,147890,71,0.0018531895811537,0.2914324400117156,-1.095449262228695,-1.1704792784188498,1
8389,6,470876,257039,74347,9,0.0002419920314461,0.6275682770810287,-1.2747671539039995,-0.4868641745078966,1
8390,10,494746,129724,156680,8,0.0026171478754754,-1.464714517727511,1.9399063542353896,1.3490997166556975,5
8391,4,513693,103909,69080,62,0.0003114553995227,0.6001570258369743,-0.658049236936233,-0.4262673054300349,8
8392,14,639400,169356,143760,4,0.0001010680478354,-0.0898848110281161,0.2111110926916185,0.916120996416016,2
8393,6,567136,157716,172880,31,0.000475189497816,0.9608514458605504,-0.0649008609377604,-0.9310678323985542,8
8394,2,595154,274152,96560,27,0.0001455881495471,-0.2240882791581773,-1.171551298316254,0.7396981187052619,9
8395,26,449122,246622,214600,4,0.0020551915737444,0.9798233657988772,0.2436453936364312,-1.7912774214080525,0
8396,14,635560,167788,143760,2,9.958666638137042e-05,-0.1417333723074162,0.2862988046963025,0.9640859174464153,2
8397,3,350160,167146,154180,29,0.0001728437046125,0.0456182547313309,0.8841721288658052,-1.17390220119259,0
8398,14,634020,172912,143760,11,9.296997986334576e-05,-0.0528136004307161,0.1100644693337807,0.7825216603375686,2
8399,12,343064,139116,207320,0,0.0001410249093226,-0.4657789532098396,2.306934842858266,-0.7604123747766413,4
8400,29,398848,222624,224000,41,0.0101540259818802,-0.1527422672675633,1.0839957960028386,-1.3500489521211914,0
8401,14,632736,174800,143760,9,9.83925942905368e-05,-0.1206398772489274,0.1590778730926527,0.8559378237881754,2
8402,13,429090,242084,76650,46,0.0001612051602733,1.052048924323378,-1.6076777036743222,-1.4595448890457692,1
8403,13,444254,142098,136880,7,9.069603196534292e-05,-0.0904793918416167,0.9110011835614328,-0.1580705554152924,4
8404,8,602881,278192,55547,12,6.558009109576208e-05,1.2662779810541431,-2.474692199455101,-0.2802682966673586,3
8405,2,653068,206112,178200,11,0.0001029202159241,0.4144140188012139,-0.1365875995675609,0.1726142392288727,8
8406,12,377888,165486,120140,15,0.0012589921401781,-1.2058413925905738,1.3581110838472652,0.5431350283065733,5
8407,10,438721,136567,182920,43,0.0075731720985712,-0.8414075808231487,1.636442539734867,-0.0773260337183743,4
8408,4,713856,210112,127280,96,0.0019985071776854,-0.1116058857789396,-1.3532030283356538,0.6048023766506078,9
8409,2,631648,272416,202880,26,0.0001972426897246,0.1563378275033862,-0.3279081315940715,-0.0823676053455715,8
8410,1,410984,172400,86200,23,0.0004654510569364,0.1548212565367302,-0.0975200211243196,-0.4522232811358837,8
8411,15,577664,156844,165293,31,0.0017775088160973,0.0944844894145323,0.3741904798246033,0.0193801120079414,8
8412,23,716544,168224,107160,5,0.0009962265882526,1.0483642369215396,-1.1295121662385137,0.4778832784388644,9
8413,13,443040,111712,199760,4,9.241287553315488e-05,-0.0988978273024749,1.889081658334289,-0.4863954144141972,4
8414,14,631076,181248,143760,5,8.970492128677145e-05,-0.1085060959287599,0.1395741544551488,0.8604387376316454,2
8415,11,392158,301680,131360,10,0.0005461881441925,-0.124528375247014,-0.3239357031443493,-0.6452257405905877,8
8416,6,580916,165170,177680,22,0.0003840311360644,0.3537241330785361,0.3481668860221133,-0.2221658293451299,8
8417,13,454524,125134,195940,7,9.60351910469993e-05,-0.1054831642786345,1.6785860587607029,-0.4345157817977532,4
8418,2,599758,284618,77660,16,8.718763155051503e-05,-0.1749033163969954,-1.4093438735934511,0.9200536866346348,9
8419,2,674752,313120,79920,29,8.150271073346631e-05,0.678632991280222,-2.4967475751535413,0.3551835740421546,3
8420,14,628208,177956,143760,7,0.0001154612874823,-0.3491565351612188,0.3079248594790512,1.065149700860917,2
8421,14,628940,178720,143760,10,0.0001187552465518,-0.2012051416541209,0.1791721438577474,0.8980019872244851,2
8422,11,608968,237564,186080,59,0.0006033664248434,-0.226013409393411,-0.2182004720937483,0.0242064160273355,8
8423,21,491024,337873,210704,4,0.0002788274658626,1.409558518620974,-0.9530793005838342,-2.0669051124559727,1
8424,8,654608,151140,172920,7,8.957189257842347e-05,0.1228409970253601,0.4761911570940712,0.6117809140466711,8
8425,17,507616,136256,186800,7,0.0003862659461653,0.6679416259367591,0.8450849255461164,-0.8382455628322182,0
8426,8,733696,161568,169000,10,0.0001230705257242,0.4141137465430259,-0.0969515219539416,0.770248402439898,8
8427,11,453464,248219,204725,4,0.000257485989861,-0.327517666834012,0.9245930572570864,-0.4286980774628974,4
8428,2,689352,240290,48220,30,0.0004101869260095,-0.2436381727024132,-1.713955384509354,1.6321557638405195,3
8429,2,606316,299440,101060,21,0.0002931778008261,-0.6483535346268409,-1.043499848854847,1.205198107853486,9
8430,14,641156,174148,143760,6,9.288791715458913e-05,-0.1156672615909419,0.1639917639367149,0.9271050237919858,2
8431,3,351420,217576,124320,17,0.0001602374657447,-0.3788592257198117,0.510884621624068,-0.5303014697214021,8
8432,23,351712,217192,124320,11,0.0012960697952876,0.7395513707382276,-0.1302244904392833,-1.567001393186427,1
8433,2,696992,243160,52980,52,0.0004142589125158,-0.0749345114911738,-2.0156198125166624,1.2852122610215164,3
8434,32,582952,189208,173560,5,0.0023031200741495,0.3577112205399435,0.2555662656033594,-0.0780125551064202,8
8435,5,569822,200128,124100,93,0.0023225708135362,0.2368487647379386,-1.0699592837310534,-0.509195163123337,1
8436,3,344062,205152,107680,23,0.0006809877995129,-0.6415101050092376,0.5639627768468436,-0.2479962408310538,8
8437,28,696799,196332,117000,16,0.01840800633104,-0.9552473431360856,-0.000155231584626,2.07190509802783,9
8438,9,572677,279323,79480,12,0.0023729737017672,-0.366324875957178,-1.103407626561767,0.9747787370840876,9
8439,8,594415,278677,56387,13,7.109596342043578e-05,0.8984634252049603,-2.2230647108319297,0.0139221656452401,3
8440,3,348247,225712,120440,15,0.0002459474085638,-0.2302767709820667,0.3356344194378974,-0.6629268689495307,8
8441,14,632680,177084,143760,10,9.869077211991415e-05,-0.1151299194246743,0.1276808130866706,0.8382536628793731,2
8442,1,484883,213068,172340,13,0.004365080462971,-0.93027894938423,1.0729877288923038,0.5062073003295289,5
8443,13,401568,215808,53320,10,8.256286897731147e-05,0.7171557298988984,-1.02450160343091,-0.7922759125504076,1
8444,2,574426,329584,139440,16,6.655692414945294e-05,1.270934534944277,-1.9361048891282353,-1.0895852723045882,1
8445,11,515622,221446,190960,7,0.0001477436468169,0.2209214344741649,0.4403760021438357,-0.5031722901125202,8
8446,21,426348,324960,104360,23,0.0013493644332652,0.1320087190991907,-1.1922967715436943,-0.6744478969699349,1
8447,4,590986,190798,182260,42,0.0017026069268937,-1.0093841735033628,0.8303720236183781,0.919211514931849,5
8448,14,623856,168348,143760,4,9.52301135843346e-05,-0.110495164809002,0.2782967635527452,0.8475571873936417,2
8449,14,627056,166108,143760,4,9.323060029557428e-05,-0.1107284756322514,0.2875579738806373,0.8695040682488766,2
8450,14,639324,177836,143760,4,0.0001008797057516,-0.1375648315975749,0.1709126194784678,0.9500824942173024,2
8451,11,607708,236264,186040,13,9.952185381152248e-05,0.9929780216968004,-0.5476428188495225,-0.7633428874353073,8
8452,16,403960,162502,93980,1,0.000591011911966,-0.300995164349779,0.5784485757606372,0.1078682390212865,8
8453,15,612648,214450,82440,51,0.0223585651730335,-0.7579585230361735,-0.7162461597104897,1.2693364381050505,9
8454,9,560960,368768,126760,30,0.0055976028923834,-0.2277686468094468,-1.5361585335602772,0.1797534036656472,9
8455,14,598073,255633,20776,354,0.0003928946118793,0.8894581951493986,-5.5543135686845275,-2.6857501668593415,6
8456,11,718004,194326,117460,4,0.0001370022797912,-0.2298134277321608,-0.4288342246603158,1.6391378573031927,9
8457,13,435528,156556,174800,13,8.395779918804573e-05,0.1635782156234951,1.0185462534909244,-0.7694568286057758,0
8458,12,400540,126824,140880,3,0.0010997181696243,-0.8682494554882776,1.7373068820550526,0.3745183196992305,5
8459,23,571232,99008,139400,13,0.0069549380556327,-0.8478571746738592,1.3567295225152742,1.2903402702046711,5
8460,16,432512,165419,83520,44,0.0048057518753521,-0.6950235680093525,0.2177555742407898,0.3318830284002261,8
8461,12,348088,146049,153747,6,0.0001486182767581,0.1910517041858401,1.1801748367675442,-1.0932958438569844,0
8462,13,611254,304892,124984,112,5.831277177758677e-05,1.876489517874722,-3.258789444422233,-2.1799719499102967,6
8463,12,412708,100228,152200,3,8.770636652734088e-05,1.250129359240219,0.7156689669192284,-1.6486342281744486,0
8464,11,381076,238752,145380,15,0.0011816627828699,-0.8339446135059163,0.7847405658463504,-0.0640583456974154,8
8465,13,406176,134384,200900,9,8.481309982268063e-05,0.0240776482889422,1.6995387236289603,-0.9028320035787502,4
8466,4,597036,136856,136480,8,0.000283776936995,-0.4182400255076808,0.6954775940843058,1.0469779810558668,5
8467,14,625428,171980,143760,10,0.0001177860328864,-0.2023575249479062,0.2461532112569224,0.8883225057470177,2
8468,13,405856,118656,193200,4,9.423845631967966e-05,-0.2525564140365666,1.965729206260049,-0.5205167374441028,4
8469,13,393024,129792,206760,6,9.157815655582056e-05,-0.0924302136606805,1.941315545395752,-0.8700270684970847,4
8470,6,639520,192224,50040,85,0.0010970179371974,0.4202512769763304,-2.067205400204003,0.2701723484052285,3
8471,13,469762,239712,39670,473,0.0004974086608017,0.8776722185991188,-5.919692387940601,-4.557802807267672,6
8472,2,695495,259797,84800,44,0.0001540393188023,0.5419854229676451,-2.11409205590743,0.5213786128791857,3
8473,14,638976,172856,143760,13,9.174640399904888e-05,-0.1078019294648295,0.1120148258782631,0.8473263903804309,2
8474,8,575592,123704,147400,16,0.0002720227675824,-0.3274835998965781,0.8573748202064103,0.7136954992992498,8
8475,36,409708,181262,91260,7,0.0065032708008873,0.0767605182249047,0.0981518825432673,-0.3031295408076049,8
8476,8,698968,191860,124000,2,0.0001177435619531,-0.4486462567401111,-0.1249283871086444,1.7214330008348688,9
8477,2,693812,164680,105840,21,0.0001736714505952,-0.5731901409697413,-0.1795723323541008,1.7998730414283124,9
8478,14,632016,228860,27627,4,7.476273700225167e-05,0.7890055461863172,-2.085394706110295,0.6701429082759114,3
8479,14,623336,178144,143760,14,9.494367381057228e-05,-0.1342898155061652,0.1218149279638819,0.7662271258536653,2
8480,19,625268,205396,52400,41,0.0008042704802775,0.1791822909981165,-1.5544733732416256,0.7748150836957635,9
8481,13,470220,117324,188940,7,9.422742629169364e-05,-0.0924802646117729,1.6120328847683385,-0.3007617679874706,4
8482,13,432147,181224,137147,862,0.0015357502417808,0.858961043664231,-7.807672721018619,-8.70334047004267,6
8483,6,641492,144475,158693,138,0.0041383836747985,0.1340546250677424,-0.7847530523596524,-0.5331599422033563,1
8484,35,332576,162528,141760,7,0.0039271546813951,-0.7712326085190194,1.5608477343619285,-0.2119583143010905,4
8485,3,519200,365184,162200,1,7.056626553176104e-05,0.0008801162983755,-0.8847067951082277,-0.2366780209078278,1
8486,20,659552,331296,123080,7,0.0002569240366116,0.7020674379532409,-1.9416339193875705,0.137116304091404,3
8487,11,410268,236724,83620,4,0.0004535522055037,-1.198478454094945,0.3655433437342005,0.9526793793458976,2
8488,34,480164,188188,182680,14,0.0113255673391742,-0.3153467311061093,1.0283549459894186,-0.176135491697243,4
8489,6,525144,169752,153560,5,0.0003151968215883,0.0221657556843717,0.5739563574506424,0.0729951160629535,8
8490,2,624049,214344,124027,27,0.0001041533042631,0.760385091198747,-1.076975738296902,-0.1405580055571216,1
8491,12,319072,177728,145400,10,8.770636652734088e-05,0.9881398958005804,0.3751443781608255,-2.0641416657225125,0
8492,3,418030,119370,168533,239,0.0004549194086732,0.8461532105854005,-1.1898353882572392,-3.4236500998605046,6
8493,3,434212,198736,108600,19,0.000121040221817,0.5125170239624959,-0.3271624184968706,-0.8092844378621596,8
8494,7,434479,320460,79288,19,0.0002652617056865,0.3063759039524548,-1.5292054411511058,-0.5939388952923111,1
8495,14,623756,177948,143760,10,0.0001117514253287,-0.2313338889893327,0.2197592696392502,0.8984022519594718,2
8496,28,652652,205292,178200,44,0.0039756010194773,-0.3683340276407795,0.0686147417777373,0.6345693170704013,8
8497,3,408368,206131,145343,69,0.0039954014904293,-0.893242811501621,0.522752688648086,-0.2818243169873322,8
8498,8,595063,98428,119590,17,0.0035309810121783,-1.276668731591358,1.2979144571905976,1.945774724502603,5
8499,26,576992,230656,209360,29,0.0152754991506931,0.3326223520213929,0.1483529906316149,-0.616410029372126,8
8500,14,629548,178828,143760,10,9.832297718564768e-05,-0.0868467419915852,0.1047414045072954,0.7901051736551459,2
8501,8,622504,100327,147760,14,0.0001369517129498,0.039534394710889,0.7045088751576731,0.6769481826195796,8
8502,11,679168,196320,207920,28,0.000334290990546,0.2046065292402604,0.1696722690486893,0.2039510996358774,8
8503,14,631136,171740,143760,10,9.994544894940846e-05,-0.1828825411680989,0.219029546936446,0.9028241815421602,2
8504,14,627996,180484,143760,5,9.304926121562932e-05,-0.1131226021178382,0.1579099964893152,0.8481594857941618,2
8505,18,626048,205280,212400,38,0.0029769708441524,0.0951138967218633,0.2846010386626307,-0.1325505862012661,8
8506,14,626316,181220,143760,4,9.835482888738084e-05,-0.1100539603259483,0.164030192367223,0.8431426578541459,2
8507,3,420877,187603,166928,314,0.00070729823129,0.4892739611405527,-2.2451144121485176,-3.803891752781869,6
8508,14,627416,168544,143760,10,0.000211899266506,-0.2121854503500748,0.2751527557259098,0.9140409122236648,2
8509,21,529324,326028,181660,128,0.005791459256897,0.0302748629106419,-1.5461608201052663,-1.401404245071065,1
8510,8,639993,167087,183520,33,0.0015182859803386,-0.7104920889001682,0.7907473267079053,1.017128971046149,5
8511,37,487324,144800,189920,7,0.0069112016246243,0.2447271518389657,1.1490783190249367,-0.5919874391556247,4
8512,13,418698,172148,217780,9,9.216549328634304e-05,-0.1135383523204259,1.6208707887769496,-0.8568806608048084,4
8513,13,428727,165980,219453,11,9.853031264316386e-05,-0.1673831311603537,1.6761653053566656,-0.7657665939763638,4
8514,1,555852,329431,186560,13,0.0014188200466079,-0.3914439635884411,-0.2902547592813855,0.1452536010542077,8
8515,5,357920,272416,99760,35,0.0009556024102327,-0.0947831894179137,-0.5737291746623612,-0.8507364227398481,8
8516,11,608508,237864,186040,9,0.0003271250496748,0.0130899268684106,0.08823574911194,0.2273356315609565,8
8517,23,683104,195712,51000,28,0.0039404063660964,-0.1104337364001716,-1.3522352565815503,1.5205351546093069,3
8518,12,365672,138291,185773,6,0.0004719072264365,-0.2697132985686969,1.8334699472740923,-0.7358260270109603,4
8519,14,621408,173904,143760,7,9.6133882490028e-05,-0.1029164291264581,0.2071986949354146,0.7918421683253626,2
8520,42,597019,279819,55507,3,0.0027257336257813,1.2348329133983675,-2.3627930573527105,-0.2134509329923419,3
8521,2,697308,199528,155960,30,0.0001291244142059,0.1464211269099927,-0.4628310427144722,0.6736886510845028,9
8522,26,576964,191112,182080,9,0.002795140493226,0.3407510478564348,0.3260338329096204,-0.1891990354524794,8
8523,16,584270,162171,162415,75,0.0034042647206589,0.1749606140752319,-0.1712081764771897,-0.3994790679889545,8
8524,27,588794,135854,145400,10,0.0014996361002951,0.8028259715455089,0.0450169360859295,-0.2650777994958359,8
8525,3,356818,170324,123755,416,0.00434797032019,0.1505717057190993,-3.1007123666799146,-4.449720183395312,6
8526,44,457706,259616,73880,2,0.0025919355049096,-0.4552400654002742,-0.5138142001141216,0.5456292207309241,9
8527,10,397436,142594,151540,53,0.0006098355598552,0.3827992843820006,0.4886720278694333,-1.3880016932553652,0
8528,9,613236,353150,116900,16,0.0006579221738075,-0.4519562966122494,-1.4119409143695385,0.920480813190416,9
8529,14,638216,179584,143760,4,0.000102390272547,-0.1104108534794839,0.1426729537030183,0.9147507352043456,2
8530,11,739936,186528,95080,10,0.000168217158759,-0.1756700000965315,-0.7633563798369718,1.813860799870502,9
8531,8,712696,190176,110560,25,0.0001657847339468,0.5648640078351128,-1.1451341584557402,0.7004312090118049,9
8532,6,583088,172606,87620,29,0.000987617562087,0.031074710122249,-0.5683105377105861,0.6023149819603615,9
8533,13,419996,167306,222200,4,8.939044367449726e-05,-0.0100566658438562,1.6866443468870262,-0.9274549812948772,4
8534,9,638464,211288,210880,4,0.0004324819401612,1.0177967424129242,-0.0911712324431813,-0.6534386606301299,8
8535,20,656384,136306,155320,20,0.0015257335546616,-0.0213439785109912,0.3754289300235633,0.7775974396339372,8
8536,2,701444,262768,87160,24,0.0003686086601254,-0.0818445768780094,-1.5554127678467882,1.3185925057855663,3
8537,13,444416,166784,221120,6,0.0001079323063833,-0.1421828218752455,1.6715142325561625,-0.6673205170705968,4
8538,9,601522,308634,84280,27,0.0039775706741333,-0.3552851770525128,-1.5197154771473758,0.9238149359548457,9
8539,16,654508,178632,59920,18,0.0010498550252193,0.2682524712298026,-1.1807777107777828,1.048636206020409,9
8540,15,398464,187488,83000,33,0.0030496988557158,-0.0898774366830463,-0.1529663882967907,-0.3816864719869127,8
8541,3,401304,161763,100480,136,0.0002965410147194,0.435021110911238,-1.0364527838379949,-1.8460787083670651,1
8542,23,640492,207056,195600,10,0.0025505339830294,-0.8943686873379175,0.9190063540285442,1.2647055677860208,5
8543,13,455687,242508,60680,94,0.0008662018267692,0.833577582716223,-2.166534358730084,-1.4143408372536328,1
8544,11,601760,217888,217920,4,8.406106543290757e-05,1.7829124328919987,-0.4407081203618359,-1.664019172194717,1
8545,6,627276,142146,144980,61,0.0003428162241593,0.3467042282929852,-0.3099447563390434,-0.0482581406483322,8
8546,6,531520,109824,142520,10,0.0006121990050113,-0.3999574593461661,1.1503918717136012,0.6311968536947818,5
8547,3,347774,255648,103380,18,0.0001387835908601,0.1941963370832512,-0.3921889554089325,-1.0390709950284192,8
8548,5,419776,194108,84200,70,0.0016206857293755,0.1396810774175465,-0.7442515109098329,-0.8192203516045585,1
8549,9,575748,281663,109187,10,0.0018012241132373,-0.6909868134632678,-0.5854910102910059,1.1358229781019364,9
8550,21,427110,264778,84140,58,0.0004669026018713,0.7060941926899169,-1.6002922472884806,-1.3197947433076995,1
8551,10,395586,138546,200780,1,0.0002050175446892,0.8939371901790216,1.2233357988767906,-1.7462744360573816,0
8552,9,616320,349472,116000,21,0.00068420414789,0.1320058360450956,-1.8123047523229392,0.3369654403268822,9
8553,4,525888,102080,57240,24,0.000238183770708,0.107383257249408,-0.1515458141215795,0.5348302682627899,8
8554,14,625636,178616,143760,5,9.015877752556706e-05,-0.1204410209093903,0.184951890708615,0.8442614694795381,2
8555,14,645228,148456,162340,9,9.258011646015392e-05,-0.1034652267411165,0.533637458849855,0.8310921903795092,8
8556,2,693388,223758,56940,18,0.0012153406001761,-0.9951200229216506,-0.9101013541139414,2.4582762195090826,3
8557,2,638043,214629,155707,30,0.0002860767098854,-0.4280067749331999,-0.0552579007957952,0.8692623899290306,8
8558,19,389504,166716,84880,4,0.000278996953757,0.4929988968485418,-0.0396062099195605,-0.7225374638763603,8
8559,3,344624,247328,122227,21,0.0001248330167714,0.611523622246959,-0.3963251405962052,-1.597548971704281,1
8560,13,432672,119072,191920,11,0.0003610309020588,0.0388707308047349,1.6227542934862342,-0.7032703306013282,4
8561,25,557352,132516,161160,55,0.0021852986622553,0.9317258143751614,-0.1534274626696147,-1.0638919125075803,8
8562,8,624732,276770,58227,10,6.558009109576208e-05,1.3992165441871212,-2.5630540403802113,-0.2805205162554161,3
8563,5,449732,147356,98120,21,0.0006321437736139,0.0512423798404512,0.210085895331469,-0.1498981797297468,8
8564,6,474738,180088,197320,32,0.0003643838097935,0.6373025471063495,0.4840557962844762,-1.34669042064852,0
8565,13,409600,113536,199200,4,0.0001121570064979,-0.1616871320611605,2.0060139477331163,-0.6181217782513476,4
8566,11,544672,134944,155520,62,0.0006541520286946,0.4171563163993617,0.0568163875972811,-0.6616603315210828,8
8567,21,631896,279656,40680,118,0.0024337554688169,0.2799159432220206,-3.0838285194692903,0.0057049633844367,3
8568,11,548256,368800,141360,12,0.0005877265875482,-0.4233489823509675,-1.0628437357497111,0.3740322697249583,9
8569,8,582816,91908,123200,17,0.0013407316223061,-1.0204048190927972,1.261950975967716,1.6171490368985224,5
8570,18,622708,272678,70260,33,0.0010710829605701,0.2639750413391314,-1.888037226381864,0.538294521640589,3
8571,20,465400,132676,173480,25,0.0005878330111754,0.1698685377995247,1.001012559548646,-0.6666738934291755,4
8572,10,648552,161464,182320,12,0.0003497807559944,0.35121194228801,0.3231832458144286,0.2357017191453322,8
8573,13,421734,173326,220600,8,8.947769242461095e-05,-0.1035298636774083,1.6359579111578195,-0.8598176205434498,4
8574,14,624816,169360,143760,5,8.621328704306684e-05,-0.0744132360746212,0.235257733420537,0.8078258699622656,2
8575,11,464844,199212,184860,7,0.0001462477774555,0.3342308154928917,0.6367933916354126,-0.8375146058298282,0
8576,11,441874,245652,201830,44,0.0005297072455648,0.4800479175820576,0.0759036424096143,-1.6110483989208668,0
8577,14,640300,173728,143760,5,9.975077209619252e-05,-0.1093424277481178,0.1752251493703925,0.9253266327673252,2
8578,18,379808,155040,94600,54,0.0008410728942843,0.7177856167325416,-0.4056694506871368,-1.4820616605434578,1
8579,16,572800,207240,94080,7,0.0007033914514648,-0.975778132688482,0.0780573848048741,1.626195668995518,9
8580,17,483648,103296,158160,18,0.0015127237085804,0.8293166728698941,0.6756282116025345,-1.005052811627588,0
8581,1,432326,302506,199520,7,0.0001760975770454,0.1854085640363471,0.1305605294788705,-1.120426454501964,0
8582,13,427296,121472,204560,3,9.201237742764082e-05,-0.1110452224917803,1.9241049010329472,-0.6013033324071257,4
8583,16,418204,171359,70893,19,0.0020362333246292,-0.6945682637521203,0.2947345223574069,0.5461062089234286,8
8584,13,416700,168854,220640,6,0.0001181814172222,-0.2606962466959543,1.805285160355882,-0.7124693855833915,4
8585,10,486912,106944,177880,22,0.0002050175446892,0.7284407341351867,0.8755305376719706,-1.0499704613344192,0
8586,14,610176,279824,65400,12,0.0001155223657567,0.9403289921484608,-2.197240710077536,0.0143582988883624,3
8587,2,689940,208444,155240,12,0.0001013465640453,-0.1928913086065467,-0.1451646552649514,1.110981651800388,9
8588,8,678740,142688,163680,3,6.558009109576208e-05,1.1270179113894634,-0.2192649541756087,-0.1201896655294721,8
8589,14,639332,173940,143760,7,0.0001277590184183,-0.1774345688341054,0.2007378552543322,0.9681083276958176,2
8590,28,610092,169212,83440,9,0.0017296384921055,0.2525301027836947,-0.6194621504311357,0.7479016446592403,9
8591,17,481476,182588,182600,19,0.0007911864439619,-0.2836218847635503,0.9795042957261284,-0.2085687007491785,4
8592,5,620260,264532,93880,37,0.001540423976515,-0.7775250676945771,-0.9368321965332388,1.363441480108565,9
8593,5,432655,166803,64933,40,0.0010138538503868,0.0098642719323585,-0.4121599781500493,-0.193034665530713,8
8594,2,696800,200544,57880,35,0.0001205384512401,0.2351761874221895,-1.6471396270199492,1.1611768448288011,3
8595,2,616508,165752,147760,49,0.0010102660682399,-0.6935301971000957,0.3203710195635055,0.9543218100650216,2
8596,11,451372,232796,203160,12,0.0001297002544551,0.3412488956644643,0.5485720345547669,-1.12980013732353,0
8597,29,406376,228380,213616,119,0.0016703758655879,0.9308024591857854,-0.514442071417699,-2.965668287282109,1
8598,4,379053,119001,179653,73,0.0004621334251856,0.4004954513401183,0.8521247229735491,-1.8314712487563745,0
8599,12,361883,133745,172947,2,8.770636652734088e-05,-0.2549133361988528,1.7681666584516538,-0.6484052701360961,4
8600,1,411816,254824,109940,56,0.0007169871066982,-0.1520760475952065,-0.6326518669205229,-0.7056949390247219,8
8601,12,361664,145664,209560,0,0.0001180124657855,-1.0746966057553409,2.6039381759240157,-0.0833331126114161,5
8602,14,602454,257212,51840,39,0.0004707484681972,0.8715731957044608,-2.339358041901664,-0.0828476772388699,3
8603,2,679556,306512,76640,79,0.000172462764913,0.8887199784429378,-3.08216376240059,-0.2295696620537739,3
8604,13,458617,251053,84107,62,0.0002103623535313,0.4561574443769488,-1.460533844542816,-0.9086937239893876,1
8605,32,572324,162096,172920,8,0.0023031200741495,0.9507878939438524,0.1054353635433747,-0.7007244848218245,8
8606,35,349964,182896,150060,12,0.0080340335499948,-0.7028516923048503,1.3525815277224824,-0.3132772285650576,4
8607,6,499678,113246,168500,12,0.0008424515173211,-0.4082448671247856,1.4884650670041384,0.2670460915231544,5
8608,13,460928,165952,223120,7,0.0001194146100108,-0.2281901019570139,1.696344729164226,-0.5082178614598074,4
8609,11,445058,255858,205500,11,0.0002702431580366,-0.0519924768729347,0.6576953749927744,-0.8226951246821339,0
8610,3,395653,136421,117267,19,0.0001709667508548,-0.3129429752589241,0.9161107186372744,-0.196030893794544,4
8611,1,421328,190092,92320,6,0.0001560049511835,0.282450109290595,-0.1324745691732947,-0.4306959520840603,8
8612,17,504797,158751,149533,32,0.0021951041633291,-0.6635466948991195,0.867788813612973,0.4224874030701869,8
8613,5,592872,174164,83520,23,0.0004387641003021,0.5270034044223414,-0.9122696912586068,0.2539901861818809,9
8614,13,410392,148604,212660,8,0.0001594564634359,-0.4411401169062801,1.99916605670444,-0.511705613297097,4
8615,14,636196,170824,143760,7,9.179585430926726e-05,-0.0869884387577006,0.1790540433949472,0.8663987090560865,2
8616,2,653684,150472,172880,19,7.666604859236912e-05,0.8093639204937401,-0.056440099758547,-0.1657357510860313,8
8617,7,465428,316656,59760,55,0.0023494179671305,-0.1878211610052614,-1.818742657958816,-0.124874549748996,1
8618,13,429792,101184,187200,7,9.347430372264418e-05,-0.0958960117650298,1.8483471966481395,-0.4977958031893986,4
8619,8,573972,103236,108520,9,0.0010273746553419,-1.0845212624831575,1.145945894161957,1.7762378126354534,5
8620,31,623980,195757,165032,56,0.0287918952905285,-0.1198023507345707,-0.1195265822278276,0.1566602679323706,8
8621,2,687188,182228,200520,14,6.883140111518274e-05,0.2609489178528006,0.2740995382915796,0.385777382826842,8
8622,1,693119,200312,158240,47,0.0005317172228277,0.5205942982933063,-0.8214730912104147,0.1196910482913048,8
